label,Image,Mask
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1033_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1033_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1034_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1034_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1034_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1034_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1035_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1035_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1035_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1035_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1036_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1036_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1036_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1036_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1037_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1037_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1037_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1037_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1038_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1038_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1038_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1038_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1039_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1039_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1039_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1039_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1040_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1040_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1040_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1040_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1041_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1041_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1041_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1041_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1042_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1042_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1042_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1042_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1043_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1043_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1043_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1043_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1044_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1044_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1044_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1044_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1045_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1045_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1045_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1045_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1046_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1046_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1046_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1046_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1047_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1047_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1047_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1047_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1048_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1048_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1048_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1048_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1049_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1049_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1049_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1049_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1050_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1050_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1050_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1050_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1051_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1051_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1051_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1051_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1052_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1052_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1052_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1052_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1053_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1053_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1053_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1053_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1054_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1054_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1054_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1054_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1055_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1055_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1055_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1055_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1056_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1056_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1056_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1056_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1057_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1057_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1057_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1057_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1058_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1058_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1058_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1058_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1059_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1059_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1059_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1059_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1060_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1060_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1060_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1060_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1061_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1061_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1061_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1061_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1062_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1062_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1062_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1062_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1063_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1063_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1063_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1063_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1064_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1064_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1064_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1064_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1065_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1065_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1065_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1065_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1066_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1066_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1066_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1066_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1067_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1067_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1067_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1067_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1068_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1068_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1068_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1068_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1069_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1069_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1069_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1069_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1070_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1070_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1070_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1070_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1071_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1071_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1071_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1071_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1072_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1072_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1072_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1072_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1073_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1073_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1073_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1073_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1074_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1074_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1074_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1074_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1075_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1075_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1075_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1075_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1076_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1076_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1076_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1076_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1077_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1077_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1077_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1077_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1078_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1078_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1078_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1078_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1079_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1079_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1079_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1079_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1080_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1080_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1080_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1080_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1081_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1081_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1081_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1081_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1082_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1082_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1082_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1082_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1083_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1083_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1083_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1083_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1084_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1084_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1084_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1084_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1085_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1085_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1085_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1085_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1086_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1086_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1086_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1086_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1087_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1087_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1087_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1087_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1088_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1088_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1088_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1088_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1089_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1089_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1089_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1089_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1090_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1090_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1090_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1090_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1091_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1091_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1091_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1091_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1092_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1092_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1092_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1092_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1093_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1093_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1093_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1093_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1094_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1094_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1094_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1094_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1095_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1095_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1095_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1095_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1096_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1096_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1096_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1096_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1097_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1097_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1097_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1097_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1098_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1098_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1098_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1098_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1099_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1099_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1099_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1099_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1100_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1100_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1100_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1100_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1101_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1101_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1101_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1101_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1102_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1102_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1102_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1102_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1103_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1103_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1103_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1103_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1104_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1104_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1104_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1104_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1105_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1105_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1105_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1105_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1106_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1106_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1106_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1106_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1107_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1107_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1107_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1107_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1108_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1108_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1108_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1108_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1109_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1109_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1109_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1109_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1110_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1110_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1110_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1110_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1111_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1111_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1111_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1111_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1112_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1112_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1112_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1112_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\1113_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\1113_1.bmp
